cluster_id,cluster_name,state,district,block,village,category,centroid_farmers,centroid_farms,centroid_acres,data_farmers,data_farms,data_acres
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Bahadarpur,EF-Y4,1,1,3.93,,,
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Kharkara,,0,0,0,0,0,0
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Karkhana,,2,2,18.42,0,0,0
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Karkhana,EF-Y1,1,1,7.52,,,
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Karkhana,EF-Y3,1,1,10.9,,,
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Hoshiarpura,,1,2,32.27,0,0,0
safidon_cluster_1776740242860,Safidon Cluster,haryana,Jind,Safidon,Hoshiarpura,EF-Y4,1,2,32.27,,,
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,,,,279,336,5852.91,266,319,5131.09
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,,,186,226,3217.17,107,125,2156.88
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,,,,,56,68,880.59,24,27,418.36
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,,51,63,737.37,20,23,350.35
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,EF-Y1,18,21,257.74,2,3,22.72
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,EF-Y2,4,5,37.3,2,2,26.93
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,EF-Y3,3,4,34,1,1,10
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,EF-Y4,27,31,366.79,15,17,290.7
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Salwan,NA-D-Y3,2,2,41.54,,,
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Balla,,1,1,20.01,0,0,0
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Balla,EF-Y3,1,1,20.01,,,
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Mor Majra,,1,1,77.16,0,0,0
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Mor Majra,EF-Y4,1,1,77.16,,,
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Kurlan,,3,3,46.05,4,4,68.01
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Kurlan,EF-Y1,,,,1,1,21.96
salwan_assandh_cluster_1777280925468,Salwan Assandh Cluster,haryana,Karnal,Assandh,Kurlan,EF-Y4,3,3,46.05,3,3,46.05
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,,,,279,336,5852.91,266,319,5131.09
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,,,28,31,660.94,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,,,,,17,17,385.54,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Gagsina,,4,4,92.5,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Gagsina,EF-Y3,3,3,69.5,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Gagsina,NA-D-Y3,1,1,23,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Sataundi,,2,2,65.24,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Sataundi,EF-Y3,1,1,16.66,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Sataundi,NA-D-Y2,1,1,48.58,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Phurlak,,3,3,68.79,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Phurlak,EF-Y3,3,3,68.79,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Gudha,,1,1,30.32,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Gudha,EF-Y4,1,1,30.32,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Bijna,,1,1,36.85,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Bijna,NA-D-Y2,1,1,36.85,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Smalkha,,2,2,31.49,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Smalkha,EF-Y3,2,2,31.49,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Jhinwar Heri,,1,1,10.59,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Jhinwar Heri,EF-Y3,1,1,10.59,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Hasanpur,,1,1,7.8,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Hasanpur,EF-Y1,1,1,7.8,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Kutail,,1,1,23.46,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Kutail,EF-Y3,1,1,23.46,,,
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Upli,,1,1,18.5,0,0,0
sataundi_gharaunda_cluster_1777289965407,Sataundi Gharaunda Cluster,haryana,Karnal,Gharaunda,Upli,EF-Y3,1,1,18.5,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,,,,379,441,11532.37,372,421,10300.33
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,,,95,100,2621.34,58,62,1655.64
siwan_cluster_1776411562568,Siwan Cluster,haryana,,,,,56,58,1358.1,22,24,796.28
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Siwan,,15,15,370.98,11,12,406.6
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Siwan,EF-Y4,12,12,305.48,9,10,319.73
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Siwan,NA-D-Y1,1,1,4.34,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Siwan,NA-D-Y3,1,1,13.65,1,1,39.36
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Siwan,NA-Y4,1,1,47.51,1,1,47.51
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Sotha,,2,2,51.92,6,7,253.16
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Sotha,EF-Y3,1,1,18.03,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Sotha,EF-Y4,1,1,33.89,5,6,239.51
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Sotha,NA-D-Y3,,,,1,1,13.65
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Mandi Sadra,,3,3,117.41,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Mandi Sadra,EF-Y4,3,3,117.41,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kangthali,,5,5,143.92,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kangthali,EF-Y4,5,5,143.92,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kakheri,,7,7,158.23,2,2,41.82
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kakheri,EF-Y4,7,7,158.23,2,2,41.82
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Pabsar,,1,1,5.17,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Pabsar,EF-Y4,1,1,5.17,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kakrala Inayat,,4,4,133.48,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kakrala Inayat,EF-Y4,4,4,133.48,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kawartan,,2,2,23.33,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Kawartan,EF-Y4,2,2,23.33,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Rasulpur,,4,5,116.63,3,3,94.7
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Rasulpur,EF-Y4,4,5,116.63,3,3,94.7
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Dohar,,9,10,180.52,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Dohar,EF-Y4,9,10,180.52,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Malakpur,,3,3,26.89,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Malakpur,EF-Y4,3,3,26.89,,,
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Ferozepur,,1,1,29.62,0,0,0
siwan_cluster_1776411562568,Siwan Cluster,haryana,Kaithal,Siwan,Ferozepur,EF-Y4,1,1,29.62,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,,,,379,441,11532.37,372,421,10300.33
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,,,31,33,905.45,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,,,,,31,33,905.45,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Songal,,2,2,12.29,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Songal,EF-Y4,2,2,12.29,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Guliana,,1,1,27.31,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Guliana,EF-Y4,1,1,27.31,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Sangri,,4,4,137.13,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Sangri,EF-Y4,3,3,85.67,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Sangri,NA-Y4,1,1,51.46,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Kathana,,6,6,225.16,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Kathana,EF-Y4,6,6,225.16,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Kheri Simbalwali,,5,5,117.18,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Kheri Simbalwali,EF-Y4,5,5,117.18,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Rohera,,6,6,242.97,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Rohera,EF-Y2,1,1,21.14,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Rohera,EF-Y4,4,4,119.68,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Rohera,NA-Y4,1,1,102.15,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Majra Rohera,,1,1,43.85,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Majra Rohera,EF-Y4,1,1,43.85,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Mandhwal 71,,3,3,37.73,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Mandhwal 71,EF-Y3,1,1,18,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Mandhwal 71,EF-Y4,2,2,19.73,,,
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Karora,,3,5,61.83,0,0,0
songal_rajaund_cluster_1776410184108,Songal Rajaund Cluster,haryana,Kaithal,Rajaund,Karora,EF-Y4,3,5,61.83,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,,,,1435,2963,35320.95,1436,2975,35381.48
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,,,552,1317,14817.22,229,536,5438.88
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,,,,,89,219,2699.12,3,5,66.41
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,,28,72,882.66,0,0,0
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,EF-Y2,2,3,22.25,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,EF-Y3,17,51,674.21,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,EF-Y4,4,7,41.43,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,NA-D-Y2,5,10,138.55,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Talwara Khurd 1,NA-D-Y3,1,1,6.22,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Mirjapur,,8,23,271.26,0,0,0
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Mirjapur,EF-Y2,1,2,5.35,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Mirjapur,EF-Y3,6,19,236.59,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Mirjapur,NA-D-Y1,1,2,29.32,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Budimeri,,15,24,321.08,0,0,0
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Budimeri,EF-Y1,1,1,46.57,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Budimeri,EF-Y3,3,5,66.95,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Budimeri,EF-Y4,1,2,4.6,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Budimeri,NA-D-Y2,10,16,202.96,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,,42,82,958.31,3,5,66.41
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,EF-Y2,5,5,31.43,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,EF-Y3,17,50,688.1,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,EF-Y4,1,1,3.23,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,NA-D-Y1,1,2,19.57,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Amritsar Kalan,NA-D-Y2,20,24,215.98,3,5,66.41
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Ellenabad Rural,,12,18,265.81,0,0,0
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Ellenabad Rural,EF-Y2,1,1,34.26,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Ellenabad Rural,EF-Y4,9,15,175.75,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Ellenabad Rural,NA-D-Y2,1,1,4.25,,,
talwara_khurd_ellenabad_cluster_1776935346262,Talwara Khurd Ellenabad Cluster,haryana,Sirsa,Ellenabad,Ellenabad Rural,NA-Y4,1,1,51.55,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,,,,,2515,3699,60095.43,2512,3689,59709.98
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,,,,53,55,878.04,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Amritsar,,,,166,183,2142.94,177,205,2486.84
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,,,34,34,325.14,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Amritsar,Attari,,,4,4,26.01,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Tarn Taran,,,4,5,107.04,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,,,,,34,34,323.12,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Dinewal,,2,2,39.45,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Dinewal,EF-Y4,2,2,39.45,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Jahan Gir,,10,10,87.37,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Jahan Gir,EF-Y2,1,1,6,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Jahan Gir,EF-Y4,7,7,67.6,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Jahan Gir,NA-D-Y2,2,2,13.77,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Ekal Gadda,,7,7,61.81,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Ekal Gadda,EF-Y4,7,7,61.81,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Khakh,,2,2,31.73,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Khakh,EF-Y4,2,2,31.73,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Rakh Dinewal,,1,1,5.35,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Rakh Dinewal,EF-Y4,1,1,5.35,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Takhtu Chak,,2,2,23.38,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Takhtu Chak,EF-Y2,1,1,20.32,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Takhtu Chak,EF-Y4,1,1,3.06,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Mallah,,2,2,8.75,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Mallah,EF-Y4,2,2,8.75,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Kuri Wallah,,0,0,0,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Tarn Taran,Deo,,1,1,14.92,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Tarn Taran,Deo,EF-Y4,1,1,14.92,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Kang,,1,1,2.05,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Kang,EF-Y4,1,1,2.05,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Mal Chak,,1,1,4.19,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Mal Chak,EF-Y4,1,1,4.19,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Tarn Taran,Bath,,1,1,6.51,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Tarn Taran,Bath,EF-Y4,1,1,6.51,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Banian,,1,1,8.19,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Banian,EF-Y4,1,1,8.19,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Amritsar,Attari,Mandiala,,1,1,4.08,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Amritsar,Attari,Mandiala,EF-Y4,1,1,4.08,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Allowal,,1,1,4.94,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Allowal,EF-Y2,1,1,4.94,,,
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Sangar,,0,0,0,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Khadur Sahib,,1,1,20.4,0,0,0
taran_taran_cluster_1_1778425494631,Taran Taran Cluster_1,punjab,Tarn Taran,Khadur Sahib,Khadur Sahib,EF-Y4,1,1,20.4,,,
testcluster_1775218580945,Testcluster,punjab,,,,,2515,3699,60095.43,2512,3689,59709.98
testcluster_1775218580945,Testcluster,punjab,Fazilka,,,,414,668,8005.7,319,478,4665.16
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,,,71,111,984.04,63,97,826.52
testcluster_1775218580945,Testcluster,punjab,,,,,14,21,52.84,0,0,0
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Jore Jand Urf Chimnewala,,1,1,3,0,0,0
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Jore Jand Urf Chimnewala,EF-Y3,1,1,3,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Kheowali,,4,8,14.42,0,0,0
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Kheowali,EF-Y3,4,6,12.82,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Kheowali,NA-D-Y3,1,2,1.6,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Jorki Andhewali,,6,6,16.9,0,0,0
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Jorki Andhewali,EF-Y3,5,5,16,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Jorki Andhewali,NA-D-Y3,1,1,0.9,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Banwala,,5,6,18.52,0,0,0
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Banwala,EF-Y3,5,5,17.52,,,
testcluster_1775218580945,Testcluster,punjab,Fazilka,Fazilka,Chak Banwala,NA-D-Y3,1,1,1,,,
testcluster_1776239307067,testcluster,haryana,,,,,4200,6392,100583.04,4190,6406,101012.5
testcluster_1776239307067,testcluster,haryana,Karnal,,,,279,336,5852.91,266,319,5131.09
testcluster_1776239307067,testcluster,haryana,Karnal,Nissing,,,39,42,857.65,5,5,94.85
testcluster_1776239307067,testcluster,haryana,,,,,5,7,248.15,0,0,0
